0.000000000000000000e+00
5.856546322452525072e-02
1.171309210045515664e-01
1.756963624510831101e-01
2.342617766751331210e-01
2.928271527877320812e-01
3.513924798999357724e-01
4.099577471228333936e-01
4.685229435675556386e-01
5.270880583452828283e-01
5.856530805672528484e-01
6.442179993447695319e-01
7.027828037892105417e-01
7.613474830120356973e-01
8.199120261247946351e-01
8.784764222391353572e-01
9.370406604668120032e-01
9.956047299196932876e-01
1.054168619709770383e+00
1.112732318949164911e+00
1.171295816750137053e+00
1.229859102225094203e+00
1.288422164486598298e+00
1.346984992647374257e+00
1.405547575820317974e+00
1.464109903118504752e+00
1.522671963655196858e+00
1.581233746543852181e+00
1.639795240898132000e+00
1.698356435831908762e+00
1.756917320459274956e+00
1.815477883894550670e+00
1.874038115252291803e+00
1.932598003647298057e+00
1.991157538194621379e+00
2.049716708009573285e+00
2.108275502207734409e+00
2.166833909904960720e+00
2.225391920217392627e+00
2.283949522261463638e+00
2.342506705153907465e+00
2.401063458011766016e+00
2.459619769952398727e+00
2.518175630093489215e+00
2.576731027553054609e+00
2.635285951449452213e+00
2.693840390901388826e+00
2.752394335027928740e+00
2.810947772948500845e+00
2.869500693782907952e+00
2.928053086651333903e+00
2.986604940674352004e+00
3.045156244972933024e+00
3.103706988668454070e+00
3.162257160882705698e+00
3.220806750737899904e+00
3.279355747356679007e+00
3.337904139862122754e+00
3.396451917377757646e+00
3.454999069027564040e+00
3.513545583935984595e+00
3.572091451227932257e+00
3.630636660028798257e+00
3.689181199464460104e+00
3.747725058661290465e+00
3.806268226746163830e+00
3.864810692846465834e+00
3.923352446090100809e+00
3.981893475605499777e+00
4.040433770521628887e+00
4.098973319967996964e+00
4.157512113074663951e+00
4.216050138972248895e+00
4.274587386791938393e+00
4.333123845665493690e+00
4.391659504725259566e+00
4.450194353104172329e+00
4.508728379935767805e+00
4.567261574354188447e+00
4.625793925494193104e+00
4.684325422491164126e+00
4.742856054481115358e+00
4.801385810600700133e+00
4.859914679987220154e+00
4.918442651778633490e+00
4.976969715113560788e+00
5.035495859131295049e+00
5.094021072971808728e+00
5.152545345775764396e+00
5.211068666684518291e+00
5.269591024840132754e+00
5.328112409385381554e+00
5.386632809463757887e+00
5.445152214219485032e+00
5.503670612797521677e+00
5.562187994343569919e+00
5.620704348004085915e+00
5.679219662926286105e+00
5.737733928258154315e+00
5.796247133148452413e+00
5.854759266746725643e+00
5.913270318203312392e+00
5.971780276669352183e+00
6.030289131296792782e+00
6.088796871238398190e+00
6.147303485647758414e+00
6.205808963679295687e+00
6.264313294488272454e+00
6.322816467230801152e+00
6.381318471063850417e+00
6.439819295145253975e+00
6.498318928633718627e+00
6.556817360688832252e+00
6.615314580471070904e+00
6.673810577141809475e+00
6.732305339863326132e+00
6.790798857798812094e+00
6.849291120112381392e+00
6.907782115969075321e+00
6.966271834534873086e+00
7.024760264976698920e+00
7.083247396462430068e+00
7.141733218160905672e+00
7.200217719241932990e+00
7.258700888876296275e+00
7.317182716235765660e+00
7.375663190493105148e+00
